编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
90,工业用地,泰州市,泰兴市,泰兴市长江电力设备有限责任公司,张桥镇张桥居委会宋庄1组,50,挂牌出让,,28.12,,2020,2020年4月,2020年4月9日,740,2.5,1850,泰兴市长江电力设备有限责任公司,,,,,,,,,,,,,,2021年10月9日,2023年4月9日
91,工业用地,泰州市,泰兴市,江苏海博环保科技有限公司,珊瑚镇八户村24组,50,挂牌出让,,311.9805,,2020,2020年4月,2020年4月9日,5333,2,10666,江苏海博环保科技有限公司,,,,,,,,,,,,,,2021年10月9日,2023年4月9日
92,城镇村道路用地,泰州市,泰州市本级,开发路东延,海陵区城西街道森森社区境内,,划拨,,,,2020,2020年3月,2020年3月31日,5255,1,5255,泰州市海陵房产开发公司,,,,,,,,,,,,,,2020年4月20日,2021年4月20日
93,机关团体用地,泰州市,兴化市,泰州市公安局交通警察支队高速公路七大队业务用房工程项目,兴化经济开发区阜兴泰高速公路兴化南收费广场东北侧,,划拨,,,,2020,2020年3月,2020年3月27日,7954.1,0.5,3977.05,泰州市公安局,,,,,,,,,,,,,,2021年4月9日,2022年4月9日
94,城镇村道路用地,泰州市,泰州市本级,吴陵路北延、金田路项目,城西街道头营社区,,划拨,,,,2020,2020年3月,2020年3月20日,12908,1,12908,泰州市城市基础设施建设发展有限公司,,,,,,,,,,,,,,2020年5月20日,2021年5月20日
95,城镇村道路用地,泰州市,泰州市本级,鼓楼路北延,城东街道花园村,,划拨,,0,,2020,2020年3月,2020年3月20日,9069,1,9069,泰州海陵城市发展集团有限公司,,,,,,,,,,,,,,2020年5月20日,2021年5月20日
96,城镇村道路用地,泰州市,泰州市本级,运河路东延项目,城东街道老东河社区、京泰路街道东唐社区、许郑社区,,划拨,,,,2020,2020年3月,2020年3月20日,111339,1,111339,泰州市城市基础设施建设发展有限公司,,,,,,,,,,,,,,2020年5月20日,2021年5月20日
97,城镇村道路用地,泰州市,泰州市本级,蒲田路南延（新市路--人民南路）,海陵区城中街道,,划拨,,0,,2020,2020年3月,2020年3月19日,1410,1,1410,泰州市海陵房产开发公司,,,,,,,,,,,,,,2020年4月9日,2021年4月8日
98,城镇村道路用地,泰州市,泰州市本级,景光路项目,城西街道任景社区,,划拨,,0,,2020,2020年3月,2020年3月19日,13610,1,13610,泰州市海陵房产开发公司,,,,,,,,,,,,,,2020年4月9日,2021年5月9日
99,城镇村道路用地,泰州市,泰州市本级,森园路贯通工程,海陵区城西街道招贤社区、森南社区,,划拨,,,,2020,2020年3月,2020年3月19日,18003,1,18003,泰州海陵城市发展集团有限公司,,,,,,,,,,,,,,2020年4月9日,2021年10月8日
100,医疗卫生用地,泰州市,泰州市本级,泰州医药高新区解家舍路南侧、鼓楼路东侧地块,泰州医药高新区解家舍路南侧、鼓楼路东侧,10,挂牌出让,,1020,,2020,2020年3月,2020年3月18日,10077,2,20154,泰州华信药业投资有限公司,,,,,,,,,,,,,,2021年3月5日,2024年3月5日
101,医疗卫生用地,泰州市,泰州市本级,泰州医药高新区解家舍路北侧、鼓楼路东侧地块,泰州医药高新区解家舍路北侧、鼓楼路东侧,50,挂牌出让,,6300,,2020,2020年3月,2020年3月18日,54576,1.5,81864,泰州华康投资有限公司,,,,,,,,,,,,,,2021年3月5日,2024年3月5日
102,零售商业用地,泰州市,泰州市本级,泰州医药高新区福康路北侧、春晖路西侧地块,泰州医药高新区福康路北侧、春晖路西侧,40,挂牌出让,,17100,,2020,2020年3月,2020年3月18日,31666,2,63332,泰州高新区康居建设开发有限公司,,,,,,,,,,,,,,2021年3月5日,2024年3月5日
103,城镇住宅用地,泰州市,泰州市本级,海陵区南通路南侧、老东河西侧地块,海陵区南通路南侧、老东河西侧,70,挂牌出让,,35700,,2020,2020年3月,2020年3月13日,29819,1.7,50692.3,盐城国投欧亚实业有限公司,,,,,,,,,,,,,,2021年1月16日,2024年1月16日
104,城镇住宅用地,泰州市,兴化市,兴化市城市建设投资有限公司,兴化市张郭镇纬二路北侧,70,挂牌出让,,10050,,2020,2020年3月,2020年3月13日,43784.9,2.2,96326.78,兴化市城市建设投资有限公司,,,,,,,,,,,,,,2020年11月26日,2023年5月26日
105,城镇住宅用地,泰州市,兴化市,兴化市城市建设投资有限公司,兴化市张郭镇纬二路北侧,70,挂牌出让,,8160,,2020,2020年3月,2020年3月13日,35478.1,2.2,78051.82,兴化市城市建设投资有限公司,,,,,,,,,,,,,,2020年11月28日,2023年5月28日
106,城镇住宅用地,泰州市,兴化市,兴化市城市建设投资有限公司,兴化市张郭镇纬二路北侧,70,挂牌出让,,6270,,2020,2020年3月,2020年3月13日,27131.7,2.2,59689.74,兴化市城市建设投资有限公司,,,,,,,,,,,,,,2020年11月28日,2023年5月28日
107,城镇住宅用地,泰州市,泰州市本级,环溪花园（保障性安置房）,高港区刁铺街道关桥社区、通太社区,,划拨,,,,2020,2020年3月,2020年3月13日,175949,2.29,402923.21,泰州引江城市开发建设有限公司,,,,,,,,,,,,,,2020年3月31日,2022年9月30日
108,商务金融用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民西路南,40,挂牌出让,,275,,2020,2020年3月,2020年3月11日,3044.7,1.2,3653.64,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2020年11月26日,2021年11月26日
109,城镇住宅用地,泰州市,兴化市,泰州和润置业有限公司,兴化市安丰镇新北郊村S229公路西侧。,70,挂牌出让,,1900,,2020,2020年3月,2020年3月10日,9332.7,1.62,15118.974,泰州和润置业有限公司,,,,,,,,,,,,,,2020年11月26日,2022年11月26日
110,工业用地,泰州市,兴化市,江苏众拓新材料科技有限公司,兴化市戴南镇中再生大道西侧,50,挂牌出让,,353.5,,2020,2020年3月,2020年3月10日,12725.8,2,25451.6,江苏众拓新材料科技有限公司,,,,,,,,,,,,,,2021年3月26日,2022年3月26日
111,工业用地,泰州市,兴化市,兴化市奕轩金属制品有限公司,兴化市大垛镇保宽村,50,挂牌出让,,29.5,,2020,2020年3月,2020年3月10日,1057.5,2,2115,兴化市奕轩金属制品有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
112,工业用地,泰州市,兴化市,兴化市荣娟金属制品有限公司,兴化市大垛镇丁家村,50,挂牌出让,,81.5,,2020,2020年3月,2020年3月10日,2922.1,2,5844.2,兴化市荣娟金属制品有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
113,工业用地,泰州市,兴化市,兴化市蒙可金属制品有限公司,兴化市大垛镇世联村,50,挂牌出让,,67,,2020,2020年3月,2020年3月10日,2409.5,2,4819,兴化市蒙可金属制品有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
114,工业用地,泰州市,兴化市,兴化市舒富乐金属制品有限公司,兴化市大垛镇大陶村,50,挂牌出让,,27.5,,2020,2020年3月,2020年3月10日,979,2,1958,兴化市舒富乐金属制品有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
115,工业用地,泰州市,兴化市,兴化市天赐木船厂,兴化市竹泓镇北张村兴泓路西侧,50,挂牌出让,,31,,2020,2020年3月,2020年3月10日,1099.5,2,2199,兴化市天赐木船厂,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
116,工业用地,泰州市,兴化市,兴化市万祥木船厂,兴化市竹泓镇北张村兴泓路西侧,50,挂牌出让,,37.5,,2020,2020年3月,2020年3月10日,1340.2,2,2680.4,兴化市万祥木船厂,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
117,工业用地,泰州市,兴化市,兴化市艾露莎木业有限公司,兴化市竹泓镇竹二村文化路北侧,50,挂牌出让,,56,,2020,2020年3月,2020年3月10日,2006.7,2,4013.4,兴化市艾露莎木业有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
118,工业用地,泰州市,兴化市,兴化市兴扬船业有限公司,兴化市竹泓镇竹二村文化路北侧,50,挂牌出让,,50.5,,2020,2020年3月,2020年3月10日,1811.4,2,3622.8,兴化市兴扬船业有限公司,,,,,,,,,,,,,,2021年3月21日,2022年3月21日
119,工业用地,泰州市,兴化市,兴化市戴南新源环保有限公司,兴化市戴南镇中再生大道西侧,50,挂牌出让,,275,,2020,2020年3月,2020年3月10日,9897.4,2,19794.8,兴化市戴南新源环保有限公司,,,,,,,,,,,,,,2021年3月26日,2022年3月26日
120,工业用地,泰州市,兴化市,兴化市永进不锈钢制品厂,兴化市戴南镇张万村联创路北侧,50,挂牌出让,,34,,2020,2020年3月,2020年3月5日,1223.6,2,2447.2,兴化市永进不锈钢制品厂,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
121,工业用地,泰州市,兴化市,兴化市海宝物资回收有限公司,兴化市海南镇东荡工业集中区,50,挂牌出让,,230,,2020,2020年3月,2020年3月5日,8286.5,2,16573,兴化市海宝物资回收有限公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
122,工业用地,泰州市,兴化市,兴化市苏中新能源有限公司,兴化市竹泓镇水产村兴泓路西侧,50,挂牌出让,,19,,2020,2020年3月,2020年3月5日,675,2,1350,兴化市苏中新能源有限公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
123,工业用地,泰州市,兴化市,兴化市通舟船舶设备有限公司,兴化经济开发区科升路北侧、嘉威路西侧。,50,挂牌出让,,740,,2020,2020年3月,2020年3月4日,26649.5,2,53299,兴化市通舟船舶设备有限公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
124,工业用地,泰州市,兴化市,兴化市礼昌锌业有限公司,兴化市大垛镇双包村,50,挂牌出让,,73,,2020,2020年3月,2020年3月4日,2630.4,2,5260.8,兴化市礼昌锌业有限公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
125,工业用地,泰州市,兴化市,兴化市亚星量具刃具厂,兴化市大垛镇工业园区兴业路西侧,50,挂牌出让,,25,,2020,2020年3月,2020年3月4日,895.5,2,1791,兴化市亚星量具刃具厂,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
126,工业用地,泰州市,兴化市,江苏众嚞新型建材有限公司兴化分公司,兴化市大垛镇工业园区南区,50,挂牌出让,,142,,2020,2020年3月,2020年3月4日,5106.8,2,10213.6,江苏众嚞新型建材有限公司兴化分公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
127,工业用地,泰州市,兴化市,江苏安钢精密铸造有限公司,兴化市周庄镇创业路西侧,50,挂牌出让,,444.5,,2020,2020年3月,2020年3月4日,16013.5,2,32027,江苏安钢精密铸造有限公司,,,,,,,,,,,,,,2021年3月20日,2022年3月20日
128,城镇住宅用地,泰州市,泰州市本级,海陵区南通路南侧、老东河东侧地块,海陵区南通路南侧、老东河东侧,40年，70年,挂牌出让,,106500,,2020,2020年3月,2020年3月2日,99056,1.64,162451.84,中海宏洋地产集团有限公司,,,,,,,,,,,,,,2021年1月16日,2024年1月16日
129,教育用地,泰州市,泰州市本级,环溪小学及环溪初级中学,高港区刁铺街道通太社区、许庄街道曹官营社区境内,,划拨,,,,2020,2020年3月,2020年3月2日,60286,0.72,43405.92,泰州引江城市开发建设有限公司,,,,,,,,,,,,,,2020年6月30日,2021年6月30日
130,工业用地,泰州市,兴化市,泰州兴源电力设备安装工程有限公司,兴化市开发区南山路东侧、科升路北侧。,50,挂牌出让,,38.5,,2020,2020年3月,2020年3月2日,1374.7,2,2749.4,泰州兴源电力设备安装工程有限公司,,,,,,,,,,,,,,2021年3月17日,2022年3月17日
131,工业用地,泰州市,兴化市,泰州兴源电力设备安装工程有限公司,兴化市开发区南山路东侧、科升路北侧。,50,挂牌出让,,21,,2020,2020年3月,2020年3月2日,752,2,1504,泰州兴源电力设备安装工程有限公司,,,,,,,,,,,,,,2021年3月17日,2022年3月17日
132,工业用地,泰州市,靖江市,靖江市正源混凝土有限公司,东兴镇上六村,50,挂牌出让,,1000.02,,2020,2020年2月,2020年2月29日,16667,2,33334,靖江市正源混凝土有限公司,,,,,,,,,,,,,,2021年2月28日,2022年2月28日
133,工业用地,泰州市,靖江市,江苏品胜智能科技有限公司,靖城镇柏一村、罗家村,50,挂牌出让,,698.22,,2020,2020年2月,2020年2月29日,23274,2,46548,江苏品胜智能科技有限公司,,,,,,,,,,,,,,2021年2月28日,2022年2月28日
134,工业用地,泰州市,靖江市,江苏浩宏机械制造有限公司,生祠镇新丰村,50,挂牌出让,,450,,2020,2020年2月,2020年2月29日,10000,2,20000,江苏浩宏机械制造有限公司,,,,,,,,,,,,,,2021年2月28日,2022年2月28日
135,零售商业用地,泰州市,泰州市本级,海陵区南通路北侧、老东河东侧地块,海陵区南通路北侧、老东河东侧,40,挂牌出让,,5050,,2020,2020年2月,2020年2月28日,5399,1.8,9718.2,江苏臻金建设发展有限公司,,,,,,,,,,,,,,2021年2月20日,2024年2月20日
136,铁路用地,泰州市,姜堰市,宁启铁路（扬州东—海安段）复线电气化改造工程,娄庄镇、沈高镇、罗塘街道、桥头镇,,划拨,,0,,2020,2020年2月,2020年2月28日,409699,0,0,新长铁路有限责任公司,,,,,,,,,,,,,,2020年2月28日,2022年2月28日
137,工业用地,泰州市,高港区,领蜂智能公司新建工业用房,高港区口岸街道长城汽车股份有限公司西侧、临港大道南侧325米地块,50,挂牌出让,,780,,2020,2020年2月,2020年2月28日,18035,1.5,27052.5,泰州领蜂智能科技有限公司,,,,,,,,,,,,,,2020年6月10日,2021年1月10日
138,工业用地,泰州市,高港区,领巢智能公司新建工业用房,高港区口岸街道长城汽车股份有限公司西侧、临港大道南侧地块,50,挂牌出让,,2200,,2020,2020年2月,2020年2月28日,49980,1.5,74970,泰州领巢智能科技有限公司,,,,,,,,,,,,,,2020年6月10日,2021年6月10日
139,工业用地,泰州市,高港区,领诚智能公司新建工业用房,高港区口岸街道新港大道东侧、临港大道南侧地块,50,挂牌出让,,3560,,2020,2020年2月,2020年2月28日,81901,1.5,122851.5,泰州领诚智能科技有限公司,,,,,,,,,,,,,,2020年6月10日,2021年6月10日
140,工业用地,泰州市,高港区,领诺智能公司新建工业用房,高港区口岸街道新港大道东侧、长城汽车股份有限公司北侧地块,50,挂牌出让,,4210,,2020,2020年2月,2020年2月28日,97196,1.5,145794,泰州领诺智能科技有限公司,,,,,,,,,,,,,,2020年6月10日,2021年6月10日
141,仓储用地,泰州市,高港区,国际集装箱码头新建仓储用房,高港区永安洲镇疏港北路西侧、环港大道南侧地块,50,挂牌出让,,3220,,2020,2020年2月,2020年2月28日,74433,0.6,44659.8,泰州国际集装箱码头有限公司,,,,,,,,,,,,,,2020年8月1日,2021年10月1日
142,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇兴达大道西侧,50,挂牌出让,,1401.5,,2020,2020年2月,2020年2月27日,50503.6,2,101007.2,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
143,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇兴达大道西侧,50,挂牌出让,,54,,2020,2020年2月,2020年2月27日,1933.9,2,3867.8,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
144,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇兴达大道西侧,50,挂牌出让,,3026,,2020,2020年2月,2020年2月27日,109042.3,2,218084.6,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
145,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇兴达大道西侧,50,挂牌出让,,31,,2020,2020年2月,2020年2月27日,1112.7,2,2225.4,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
146,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民路北侧,50,挂牌出让,,80.5,,2020,2020年2月,2020年2月27日,2884.5,2,5769,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
147,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民路东侧,50,挂牌出让,,181,,2020,2020年2月,2020年2月27日,6517.7,2,13035.4,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
148,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇宁盐公路西侧,50,挂牌出让,,52,,2020,2020年2月,2020年2月27日,1857,2,3714,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
149,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇宁盐公路西侧,50,挂牌出让,,205.5,,2020,2020年2月,2020年2月27日,7388.7,2,14777.4,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
150,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇宁盐公路东侧,50,挂牌出让,,318,,2020,2020年2月,2020年2月27日,11458.8,2,22917.6,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
151,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇宁盐公路东侧,50,挂牌出让,,14,,2020,2020年2月,2020年2月27日,495.4,2,990.8,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
152,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇宁盐公路东侧,50,挂牌出让,,8.5,,2020,2020年2月,2020年2月27日,304.8,2,609.6,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
153,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民路北侧、兴达大道东侧,50,挂牌出让,,157.5,,2020,2020年2月,2020年2月27日,5666.5,2,11333,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
154,工业用地,泰州市,兴化市,江苏兴达钢帘线股份有限公司,兴化市戴南镇人民路南侧,50,挂牌出让,,82.5,,2020,2020年2月,2020年2月27日,2958.4,2,5916.8,江苏兴达钢帘线股份有限公司,,,,,,,,,,,,,,2021年2月10日,2022年2月10日
155,工业用地,泰州市,姜堰市,泰州市姜堰区耀鑫建设有限公司,梁徐镇桥林村、张埭村,50,挂牌出让,,2740.5,,2020,2020年2月,2020年2月21日,81079,0,0,泰州市姜堰区耀鑫建设有限公司,,,,,,,,,,,,,,2020年11月21日,2022年11月21日
156,工业用地,泰州市,姜堰市,江苏博格东进管道设备有限公司,娄庄镇团结村,50,挂牌出让,,230.6,,2020,2020年2月,2020年2月21日,7685,0,0,江苏博格东进管道设备有限公司,,,,,,,,,,,,,,2020年11月21日,2021年11月21日
157,公用设施用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会（应急池配套工程）,经济开发区文化西路南侧、新港路东侧,,划拨,,0,,2020,2020年2月,2020年2月21日,6448,1.2,7737.6,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2021年1月23日,2023年1月23日
158,教育用地,泰州市,泰兴市,泰兴市广陵小学,广陵镇居委会,,划拨,,,,2020,2020年2月,2020年2月21日,8597,1,8597,泰兴市广陵小学,,,,,,,,,,,,,,2021年1月23日,2023年1月23日
159,工业用地,泰州市,高港区,高新区开发公司新建工业用房,高港区许庄街道东风路西侧、永平路南侧地块,50,挂牌出让,,1940,,2020,2020年2月,2020年2月14日,46867,2.5,117167.5,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,2020年6月8日,2021年8月8日
160,工业用地,泰州市,泰州市本级,医药高新区祥泰路东侧、灵芝路南侧地块,医药高新区祥泰路东侧、灵芝路南侧,50,挂牌出让,,2650,,2020,2020年2月,2020年2月14日,69672,2.5,174180,龙象药业泰州有限公司,,,,,,,,,,,,,,2020年6月1日,2021年12月1日
161,工业用地,泰州市,泰兴市,泰兴庆科健康科技有限公司,古溪镇刁网村八桥5组,50,挂牌出让,,31.98,,2020,2020年2月,2020年2月12日,820,2,1640,泰兴庆科健康科技有限公司,,,,,,,,,,,,,,2021年8月12日,2023年2月12日
