编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
2579,其他普通商品住房用地,泰州市,泰兴市,广州市顺利投资有限公司,市区根思路南侧、张陈路东侧5号,70,挂牌出让,,61688,,2017,2017年7月,2017年7月28日,63928,2.2,140641.6,广州市顺利投资有限公司,,,,,,,,,,,,,,2019年1月28日,2021年7月28日
2602,其他普通商品住房用地,泰州市,兴化市,泰州市姜堰区盛达房地产开发有限公司兴化分公司,兴化市戴南镇健康路南侧、兴姜河东侧,70,挂牌出让,,1964,,2017,2017年7月,2017年7月20日,18213.9,1.4,25499.46,泰州市姜堰区盛达房地产开发有限公司兴化分公司,,,,,,,,,,,,,,2017年12月30日,2019年12月30日
2609,其他普通商品住房用地,泰州市,泰州市本级,周山河街区引江路南侧、东周港路西测,周山河街区引江路南侧、东周港路西测,70,挂牌出让,,94400,,2017,2017年7月,2017年7月7日,77609,2.2,170739.8,盐城雄建房地产开发有限公司,,,,,,,,,,,,,,2018年6月29日,2021年6月29日
2610,其他普通商品住房用地,泰州市,泰州市本级,周山河街区海军大道北侧约50米、东周港路西侧,周山河街区海军大道北侧约50米、东周港路西侧,70,挂牌出让,,66400,,2017,2017年7月,2017年7月6日,56724,2.1,119120.4,苏州天地源木渎置业有限公司,,,,,,,,,,,,,,2018年6月29日,2021年6月29日
2616,其他普通商品住房用地,泰州市,海陵区,海陵区迎宾路南侧、春晖路东侧,海陵区迎宾路南侧、春晖路东侧,70,挂牌出让,,60400,,2017,2017年6月,2017年6月29日,57099,1.7,97068.3,江苏凯尔置业有限公司,,,,,,,,,,,,,,2018年6月29日,2020年6月29日
2619,经济适用住房用地,泰州市,兴化市,兴化市大纵湖综合整治移民安置项目,兴化市西郊镇西郊村,,划拨,,0,,2017,2017年6月,2017年6月27日,11930.5,1.2,14316.6,兴化市水务局,,,,,,,,,,,,,,2017年11月27日,2019年11月27日
2627,经济适用住房用地,泰州市,海陵区,智堡村拆迁安置区,海陵区城东街道智堡村境内,,划拨,,0,,2017,2017年6月,2017年6月20日,2063,1.26,2599.38,泰州房产管理处,,,,,,,,,,,,,,2009年2月20日,2010年6月20日
2654,其他普通商品住房用地,泰州市,兴化市,冯华林、张同根、向宏祥,兴化市茅山镇纪荀村、陈张公路北侧,70,挂牌出让,,414,,2017,2017年6月,2017年6月7日,4764.1,1.63,7765.483,冯华林、张同根、向宏祥,,,,,,,,,,,,,,2017年11月16日,2019年11月16日
2695,其他普通商品住房用地,泰州市,姜堰市,杨永进、李娟,汤河南侧、高教路东侧,70,挂牌出让,,1518,,2017,2017年5月,2017年5月19日,5985,1.1,6583.5,杨永进、李娟,,,,,,,,,,,,,,2015年9月24日,2017年9月24日
2698,其他普通商品住房用地,泰州市,靖江市,居住（华东城建）,姜八公路西侧，沙泥河北侧，纬六路南侧,70,挂牌出让,,5305,,2017,2017年5月,2017年5月16日,19647,1.5,29470.5,靖江华东城市建设有限公司,,,,,,,,,,,,,,2017年11月3日,2019年5月2日
2699,其他普通商品住房用地,泰州市,靖江市,商住（新桥城建）,新桥镇富江路东侧,70,挂牌出让,,2550,,2017,2017年5月,2017年5月16日,14143,1.8,25457.4,靖江市新桥城乡建设有限公司,,,,,,,,,,,,,,2017年11月3日,2019年5月2日
2718,其他普通商品住房用地,泰州市,姜堰市,江苏明天置业有限公司,姜堰区药厂东路北侧、种子河东侧,70,挂牌出让,,4772,,2017,2017年5月,2017年5月9日,14594,1.4,20431.6,江苏明天置业有限公司,,,,,,,,,,,,,,2017年12月31日,2020年12月31日
2719,其他普通商品住房用地,泰州市,姜堰市,泰州市姜堰区碧桂园房地产开发有限公司,姜堰区前进路西侧、花园路北侧、高教路东侧,70,挂牌出让,,30251,,2017,2017年5月,2017年5月9日,62574,1.8,112633.2,泰州市姜堰区碧桂园房地产开发有限公司,,,,,,,,,,,,,,2017年12月31日,2020年12月31日
2720,其他普通商品住房用地,泰州市,泰兴市,泰兴市祥瑞置业有限公司,市区根思路北侧、长征路西侧,40,挂牌出让,,20508,,2017,2017年5月,2017年5月5日,23748,1.8,42746.4,泰兴市祥瑞置业有限公司,,,,,,,,,,,,,,2018年5月5日,2020年11月5日
2725,经济适用住房用地,泰州市,姜堰市,卤汀河拓浚工程移民安置区项目,华港镇桑湾村,,划拨,,0,,2017,2017年4月,2017年4月28日,21181,1.2,25417.2,泰州市姜堰区华港镇人民政府,,,,,,,,,,,,,,2017年4月28日,2018年4月30日
2751,其他普通商品住房用地,泰州市,泰兴市,江苏华铭锻造有限公司,宣堡镇中央路南侧、宣孔路东侧,70,挂牌出让,,58,,2017,2017年4月,2017年4月10日,633,1.1,696.3,江苏华铭锻造有限公司,,,,,,,,,,,,,,2018年10月10日,2021年4月10日
2803,其他普通商品住房用地,泰州市,兴化市,周鑫,兴化市大垛镇府前路北侧,70,挂牌出让,,930,,2017,2017年3月,2017年3月17日,7385.2,1.01,7459.052,周鑫,,,,,,,,,,,,,,2017年8月24日,2019年8月24日
2836,其他普通商品住房用地,泰州市,姜堰市,王寿宏等六人商住楼,姜堰区陈庄路南侧、陈庄农贸市场西侧,70,挂牌出让,,959,,2017,2017年3月,2017年3月2日,4092,1.5,6138,王寿宏等6人,,,,,,,,,,,,,,2017年12月31日,2020年12月31日
2847,其他普通商品住房用地,泰州市,姜堰市,泰州市祥达置业有限公司商住楼,姜堰区姜堰大道南侧、溱湖大道东侧、罗塘西路北侧,70,挂牌出让,,8696,,2017,2017年2月,2017年2月22日,68001,2.8,190402.8,泰州市祥达置业有限公司,,,,,,,,,,,,,,2018年4月28日,2021年4月27日
2848,其他普通商品住房用地,泰州市,姜堰市,王锦强等三人,姜堰区华港镇政府东侧、明华路北侧,70,挂牌出让,,675,,2017,2017年2月,2017年2月22日,8617,1.6,13787.2,王锦强等三人,,,,,,,,,,,,,,2018年10月1日,2021年10月1日
2849,其他普通商品住房用地,泰州市,靖江市,商住（苏州宏弛）,新洲路南侧，望江路北侧，同安路东侧,70,挂牌出让,,38900,,2017,2017年2月,2017年2月21日,62655,1.5,93982.5,苏州市宏弛置业有限公司,,,,,,,,,,,,,,2018年8月6日,2021年8月6日
2853,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇红星路北侧、彩虹路西侧,50,挂牌出让,,2600,,2017,2017年2月,2017年2月20日,61021,1.9,115939.9,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,2018年8月20日,2021年2月20日
2854,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇红星路北侧、同德中沟南侧,70,挂牌出让,,1830,,2017,2017年2月,2017年2月20日,30207,2,60414,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,2018年8月20日,2021年2月20日
2865,其他普通商品住房用地,泰州市,兴化市,兴化市兴晟置业有限公司,兴化市九顷北路西侧、涂北路南侧,70,挂牌出让,,3408,,2017,2017年2月,2017年2月15日,22903,1.6,36644.8,兴化市兴晟置业有限公司,,,,,,,,,,,,,,2017年9月30日,2019年12月30日
2877,其他普通商品住房用地,泰州市,兴化市,泰州新兴建设实业有限公司,兴化市竹泓镇市场北路东侧,70,挂牌出让,,1148,,2017,2017年2月,2017年2月7日,5271.6,1.7,8961.72,泰州新兴建设实业有限公司,,,,,,,,,,,,,,2017年7月25日,2019年7月25日
2880,其他普通商品住房用地,泰州市,兴化市,杨亭根,兴化市林湖乡魏庄西村、丰收路北侧,70,挂牌出让,,490,,2017,2017年2月,2017年2月6日,7102.6,1.6,11364.16,杨亭根,,,,,,,,,,,,,,2017年7月25日,2019年7月25日
2881,其他普通商品住房用地,泰州市,兴化市,杨亭根,兴化市林湖乡魏庄西村、丰收路南侧,70,挂牌出让,,345,,2017,2017年2月,2017年2月6日,6031.6,1.6,9650.56,杨亭根,,,,,,,,,,,,,,2017年7月25日,2019年7月25日
2883,其他普通商品住房用地,泰州市,兴化市,胡建,兴化市新垛镇振兴路北侧,70,挂牌出让,,237,,2017,2017年2月,2017年2月3日,1432.1,2.5,3580.25,胡建,,,,,,,,,,,,,,2017年7月25日,2018年7月25日
2884,其他普通商品住房用地,泰州市,兴化市,征长锦,兴化市新垛镇振兴路北侧,70,挂牌出让,,385,,2017,2017年2月,2017年2月3日,1565.7,1.78,2786.946,征长锦,,,,,,,,,,,,,,2017年7月25日,2018年7月25日
2891,其他普通商品住房用地,泰州市,兴化市,许超,兴化市安丰镇九丰村、九丰路南侧,70,挂牌出让,,3902,,2017,2017年1月,2017年1月24日,21996.6,2.85,62690.31,许超,,,,,,,,,,,,,,2017年7月15日,2019年7月15日
2898,其他普通商品住房用地,泰州市,兴化市,孙云杰,兴化市大垛镇府前路南侧,70,挂牌出让,,176,,2017,2017年1月,2017年1月18日,1447.5,1.04,1505.4,孙云杰,,,,,,,,,,,,,,2017年7月5日,2018年7月5日
2904,经济适用住房用地,泰州市,兴化市,戴南镇交管所职工房屋拆迁安置楼,兴化市戴南镇人民西路南侧、崇文路东侧,,划拨,,0,,2017,2017年1月,2017年1月14日,1395.6,2.37,3307.572,兴化市东南城市建设投资有限公司,,,,,,,,,,,,,,2017年10月4日,2018年10月4日
2937,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市王朝大酒店有限公司,虹桥镇七圩港南侧,70,挂牌出让,,463,,2017,2017年1月,2017年1月4日,4911,1.4,6875.4,泰兴市王朝大酒店有限公司,,,,,,,,,,,,,,2018年7月4日,2021年1月4日
2953,其他普通商品住房用地,泰州市,泰兴市,新城控股集团房地产开发有限公司,鼓楼路东侧、根思路北侧,70,挂牌出让,,13650,,2016,2016年12,2016年12月30日,38105,1.7,64778.5,新城控股集团房地产开发有限公司,,,,,,,,,,,,,,2018年6月30日,2020年12月30日
2973,其他普通商品住房用地,泰州市,泰州市本级,医药高新区兴泰南路东侧、永兴路北侧,医药高新区兴泰南路东侧、永兴路北侧,70,挂牌出让,,21300,,2016,2016年12,2016年12月29日,52394,1.3,68112.2,上海新碧房地产开发有限公司,,,,,,,,,,,,,,2017年12月29日,2019年12月29日
2974,其他普通商品住房用地,泰州市,海陵区,海陵区南通路北侧约60米、海陵北路东侧,海陵区南通路北侧约60米、海陵北路东侧,70,挂牌出让,,47200,,2016,2016年12,2016年12月29日,95526,1.37,130870.62,上海新碧房地产开发有限公司,,,,,,,,,,,,,,2017年12月29日,2020年12月29日
2975,其他普通商品住房用地,泰州市,高港区,高港区永安洲镇高港大道西侧、国学路北侧,高港区永安洲镇高港大道西侧、国学路北侧,70,挂牌出让,,11700,,2016,2016年12,2016年12月29日,71613,1.8,128903.4,江苏广鑫投资发展有限公司,,,,,,,,,,,,,,2017年12月29日,2020年12月29日
2976,其他普通商品住房用地,泰州市,海陵区,海陵区海陵北路东侧、森园路南侧,海陵区海陵北路东侧、森园路南侧,70,挂牌出让,,14700,,2016,2016年12,2016年12月29日,32122,1.6,51395.2,上海新碧房地产开发有限公司,,,,,,,,,,,,,,2017年12月29日,2019年12月29日
2988,其他普通商品住房用地,泰州市,兴化市,窦满杰,兴化市陈堡镇人民路南侧,70,挂牌出让,,237,,2016,2016年12,2016年12月22日,2759.9,1.05,2897.895,窦满杰,,,,,,,,,,,,,,2017年6月1日,2018年6月1日
3048,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市恒润置业有限公司,黄桥镇东华村路南侧定慧路东侧,70,挂牌出让,,10805,,2016,2016年12,2016年12月15日,60509,1.85,111941.65,泰兴市恒润置业有限公司,,,,,,,,,,,,,,2018年6月15日,2020年12月15日
3051,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市兴黄综合投资开发有限公司,黄桥镇金溪路西侧河滨路南侧,70,挂牌出让,,820,,2016,2016年12,2016年12月15日,16970,2.65,44970.5,泰兴市兴黄综合投资开发有限公司,,,,,,,,,,,,,,2018年6月15日,2020年12月15日
3086,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,滨江镇人民政府,滨江镇飞虹路西侧疏港路北侧,70,挂牌出让,,2407,,2016,2016年12,2016年12月12日,56501,1.4,79101.4,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年6月12日,2020年12月12日
3087,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,滨江镇人民政府,金沙路东侧龙河路（开发路）南侧,70,挂牌出让,,663,,2016,2016年12,2016年12月12日,15463,2.75,42523.25,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年6月12日,2020年12月12日
3110,其他普通商品住房用地,泰州市,泰州市本级,泰州经济开发区梅兰西路北侧、天虹路西侧,泰州经济开发区梅兰西路北侧、天虹路西侧,70,挂牌出让,,19900,,2016,2016年12,2016年12月8日,58082,1.2,69698.4,泰州市鑫通置业有限公司,,,,,,,,,,,,,,2017年12月8日,2019年12月8日
3113,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市裕元置业有限公司,黄桥镇金溪路东侧东进西路北侧,70,挂牌出让,,7138,,2016,2016年12,2016年12月7日,37127,2.4,89104.8,泰兴市裕元置业有限公司,,,,,,,,,,,,,,2018年6月7日,2020年12月7日
3132,其他普通商品住房用地,泰州市,泰州市本级,医药高新区海陵南路东侧、药城大道北侧,医药高新区海陵南路东侧、药城大道北侧,70,挂牌出让,,33200,,2016,2016年12,2016年12月1日,122113,1.62,197823.06,泰州华盛投资开发有限公司,,,,,,,,,,,,,,2017年12月1日,2020年12月1日
3205,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,孙小祥、徐瑛,珊瑚镇八户村,70,协议出让,,6.279,,2016,2016年10,2016年10月27日,70,2.8,196,孙小祥、徐瑛,,,,,,,,,,,,,,2017年4月25日,2017年4月25日
3238,其他普通商品住房用地,泰州市,高港区,高港区扬子江路东侧、环港大道南侧,高港区扬子江路东侧、环港大道南侧,70,挂牌出让,,11400,,2016,2016年10,2016年10月13日,97094,1.42,137873.48,明发集团泰州房地产开发有限公司,,,,,,,,,,,,,,2017年10月13日,2020年10月13日
3274,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市滨江镇人民政府,滨江镇石桥村王元、杨郎、李北组,70,挂牌出让,,1525,,2016,2016年9月,2016年9月22日,35697,2,71394,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年3月22日,2019年9月22日
3291,其他普通商品住房用地,泰州市,泰兴市,柳力志,黄桥镇东场村三组（银杏路86号）,70,协议出让,,19.13,,2016,2016年9月,2016年9月8日,104.3,4.75,495.425,柳力志,,,,,,,,,,,,,,2016年12月31日,2016年12月31日
3304,经济适用住房用地,泰州市,姜堰市,中天二村三期,罗塘街道院子村、太宇村,,划拨,,0,,2016,2016年8月,2016年8月29日,80370,2,160740,江苏中天正宜置业有限公司,,,,,,,,,,,,,,2016年8月29日,2018年2月28日
3314,其他普通商品住房用地,泰州市,兴化市,泰州万银房地产开发有限责任公司,兴化市文峰路西侧、城南路北侧,70,挂牌出让,,7300,,2016,2016年8月,2016年8月20日,45360.8,2,90721.6,泰州万银房地产开发有限责任公司,,,,,,,,,,,,,,2017年3月30日,2019年12月30日
3315,其他普通商品住房用地,泰州市,兴化市,兴化市诚园置业有限公司,兴化市文峰路西侧、高兴东公路南侧,70,挂牌出让,,9600,,2016,2016年8月,2016年8月20日,49734.4,2,99468.8,兴化市诚园置业有限公司,,,,,,,,,,,,,,2017年3月30日,2019年12月30日
3316,其他普通商品住房用地,泰州市,兴化市,兴化市明福置业有限公司,兴化市文峰路东侧、高兴东公路南侧,70,挂牌出让,,8400,,2016,2016年8月,2016年8月20日,41521.8,2,83043.6,兴化市明福置业有限公司,,,,,,,,,,,,,,2017年3月30日,2019年12月30日
3317,经济适用住房用地,泰州市,高港区,向阳人家一期,高港区口岸街道蔡滩社区境内,,划拨,,0,,2016,2016年8月,2016年8月19日,21398,1.12,23965.76,泰州市新港安居房发展中心,,,,,,,,,,,,,,2008年8月1日,2009年8月30日
3318,经济适用住房用地,泰州市,高港区,向阳人家二期,高港区口岸街道蔡滩社区境内,,划拨,,0,,2016,2016年8月,2016年8月19日,37016,1.12,41457.92,泰州市新港安居房发展中心,,,,,,,,,,,,,,2008年10月9日,2009年10月20日
3326,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市滨江镇人民政府,滨江镇大生村,70,挂牌出让,,1879,,2016,2016年8月,2016年8月18日,44081,2.5,110202.5,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年2月18日,2019年8月18日
3354,其他普通商品住房用地,泰州市,靖江市,住宅（顾明等3人）,靖北四组,70,挂牌出让,,140,,2016,2016年8月,2016年8月4日,266.4,1.69,450.216,顾明、顾月明、徐恩九,,,,,,,,,,,,,,2017年4月4日,2018年10月4日
3371,经济适用住房用地,泰州市,高港区,港城花苑增加项目,高港区口岸街道境内,,划拨,,0,,2016,2016年7月,2016年7月26日,7902,1.76,13907.52,泰州市高港房地产开发公司,,,,,,,,,,,,,,2004年10月1日,2005年12月31日
3373,其他普通商品住房用地,泰州市,姜堰市,泰州市华达置业有限公司,姜堰区上海路东侧、陈庄路南侧,70,挂牌出让,,5878,,2016,2016年7月,2016年7月26日,43536,2.1,91425.6,泰州市华达置业有限公司,,,,,,,,,,,,,,2017年6月30日,2020年6月30日
3375,其他普通商品住房用地,泰州市,靖江市,商业、居住（碧桂园）,新洲路南侧，城东大道东侧,70,拍卖出让,,18800,,2016,2016年7月,2016年7月22日,69439,1.8,124990.2,靖江市碧桂园房地产开发有限公司,,,,,,,,,,,,,,2017年1月1日,2019年1月1日
3376,其他普通商品住房用地,泰州市,靖江市,商业、居住（碧桂园）,新洲路南侧，城东大道东侧,70,拍卖出让,,18700,,2016,2016年7月,2016年7月22日,69081,1.8,124345.8,靖江市碧桂园房地产开发有限公司,,,,,,,,,,,,,,2017年1月1日,2019年1月1日
3380,其他普通商品住房用地,泰州市,泰州市本级,泰州经济开发区梅兰西路南侧、南官河西侧,泰州经济开发区梅兰西路南侧、南官河西侧,70,挂牌出让,,24100,,2016,2016年7月,2016年7月21日,82170,1.29,105999.3,江苏金领投资管理有限公司,,,,,,,,,,,,,,2017年7月14日,2020年7月14日
3391,其他普通商品住房用地,泰州市,泰兴市,丁芹,文江北路西侧、龙河路南侧2号地块,40,挂牌出让,,27668,,2016,2016年7月,2016年7月15日,62723,2.5,156807.5,丁芹,,,,,,,,,,,,,,2017年10月15日,2020年4月15日
3392,其他普通商品住房用地,泰州市,泰兴市,泰州玉鸿投资发展有限公司,文江北路西侧、龙河路南侧1号地块,40,挂牌出让,,31568,,2016,2016年7月,2016年7月15日,69249,2.5,173122.5,泰州玉鸿投资发展有限公司,,,,,,,,,,,,,,2017年10月15日,2020年4月15日
3407,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市滨江镇人民政府,滨江镇石桥村李南组,70,挂牌出让,,600,,2016,2016年7月,2016年7月14日,13962,2.5,34905,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年1月14日,2020年7月14日
3408,中低价位、中小套型普通商品住房用地,泰州市,泰兴市,泰兴市滨江镇人民政府,滨江镇长沟村,70,挂牌出让,,2130,,2016,2016年7月,2016年7月14日,49952,2.5,124880,泰兴市滨江镇人民政府,,,,,,,,,,,,,,2018年1月14日,2020年7月14日
3409,其他普通商品住房用地,泰州市,高港区,高港区王营路东侧、春港路南侧,高港区王营路东侧、春港路南侧,70,挂牌出让,,2700,,2016,2016年7月,2016年7月14日,74170,2.2,163174,江苏大江建设工程有限公司,,,,,,,,,,,,,,2017年7月14日,2020年7月14日
3411,经济适用住房用地,泰州市,兴化市,开源村集中居住区工程,兴化市开发区开源村、城南路北、经三路西,,划拨,,0,,2016,2016年7月,2016年7月14日,23212,2.24,51994.88,江苏省兴化经济开发区管理委员会,,,,,,,,,,,,,,2017年1月4日,2019年1月4日
3412,其他普通商品住房用地,泰州市,靖江市,住宅（郑国庆等14人）,柏木安置区西侧,70,挂牌出让,,1688,,2016,2016年7月,2016年7月12日,11254,1.2,13504.8,郑国庆、黄玺、缪辰、曹妍、陈钟灵、黄文广、陈云、陈乔霖、陶红、郑瑜、曹明芬、袁达科、黄文武、顾鹤,,,,,,,,,,,,,,2017年4月4日,2019年4月4日
3441,其他普通商品住房用地,泰州市,泰兴市,泰州弘宣物业管理有限公司,宣堡镇宣泰公路西侧、建工路北侧,70,挂牌出让,,248,,2016,2016年6月,2016年6月29日,2360,2,4720,泰州弘宣物业管理有限公司,,,,,,,,,,,,,,2017年12月29日,2020年6月29日
3442,其他普通商品住房用地,泰州市,泰兴市,季春凤,宣堡镇宣银路北侧、建设路西侧,70,挂牌出让,,13,,2016,2016年6月,2016年6月29日,139,2.24,311.36,季春凤,,,,,,,,,,,,,,2017年12月29日,2020年6月29日
3443,其他普通商品住房用地,泰州市,泰兴市,泰兴市隆兴房地产开发有限公司,黄桥镇十桥中路东侧、直来河南侧,70,挂牌出让,,7348,,2016,2016年6月,2016年6月29日,47221,1.4,66109.4,泰兴市隆兴房地产开发有限公司,,,,,,,,,,,,,,2017年12月29日,2020年6月29日
3444,其他普通商品住房用地,泰州市,泰兴市,泰兴市隆兴房地产开发有限公司,黄桥镇西河路西侧、银杏路北侧、定慧路东侧,70,挂牌出让,,6418,,2016,2016年6月,2016年6月29日,32184.29,2.2,70805.438,泰兴市隆兴房地产开发有限公司,,,,,,,,,,,,,,2017年12月29日,2020年6月29日
3467,其他普通商品住房用地,泰州市,姜堰市,蒋亚飞、拜粉喜、孙守龙、孙鹏、仇锦华,汤河北侧、前进路西侧,70,挂牌出让,,820,,2016,2016年6月,2016年6月16日,2516,1.1,2767.6,蒋亚飞、拜粉喜、孙守龙、孙鹏、仇锦华,,,,,,,,,,,,,,2016年10月20日,2018年10月20日
3475,其他普通商品住房用地,泰州市,兴化市,兴化市鑫源置业有限公司,兴化市安丰镇新北郊村、北环路南侧,70,挂牌出让,,1956,,2016,2016年6月,2016年6月13日,10000,1.4,14000,兴化市鑫源置业有限公司,,,,,,,,,,,,,,2016年11月20日,2018年11月20日
3485,经济适用住房用地,泰州市,高港区,向阳人家增加项目,高港区口岸街道蔡滩社区境内,,划拨,,0,,2016,2016年6月,2016年6月2日,1653,1.12,1851.36,泰州市新港安居房发展中心,,,,,,,,,,,,,,2007年12月18日,2008年6月18日
3486,其他普通商品住房用地,泰州市,兴化市,兴化市顺和房地产开发有限公司,兴化市安丰镇程关东路南侧,70,挂牌出让,,960,,2016,2016年6月,2016年6月1日,5085,1.99,10119.15,兴化市顺和房地产开发有限公司,,,,,,,,,,,,,,2016年11月11日,2018年11月11日
3499,经济适用住房用地,泰州市,高港区,新城花园二期安置房,高港区许庄街道马厂社区境内,,划拨,,0,,2016,2016年5月,2016年5月16日,51863,1.31,67940.53,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,2016年5月31日,2018年5月31日
3501,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧,70,挂牌出让,,360,,2016,2016年5月,2016年5月16日,5901,1.1,6491.1,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3502,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧、兴业路东侧,70,挂牌出让,,858,,2016,2016年5月,2016年5月16日,14275,1.1,15702.5,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3503,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧,70,挂牌出让,,710,,2016,2016年5月,2016年5月16日,11824,1.1,13006.4,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3524,其他普通商品住房用地,泰州市,泰州市本级,医药高新区海陵南路东侧、药城大道南侧,医药高新区海陵南路东侧、药城大道南侧,70,挂牌出让,,26600,,2016,2016年5月,2016年5月5日,58141,3,174423,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3525,其他普通商品住房用地,泰州市,泰州市本级,医药高新区药城大道南侧、工业邻里中心西侧,医药高新区药城大道南侧、工业邻里中心西侧,70,挂牌出让,,11700,,2016,2016年5月,2016年5月5日,26218,3,78654,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3526,其他普通商品住房用地,泰州市,泰州市本级,医药高新区仲野路北侧、会展路东侧,医药高新区仲野路北侧、会展路东侧,70,挂牌出让,,15300,,2016,2016年5月,2016年5月5日,34380,3,103140,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3527,其他普通商品住房用地,泰州市,泰州市本级,医药高新区海陵南路东侧约300米、药城大道南侧,医药高新区海陵南路东侧约300米、药城大道南侧,70,挂牌出让,,28000,,2016,2016年5月,2016年5月5日,61693,3,185079,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3532,其他普通商品住房用地,泰州市,姜堰市,宋元东,姜堰区上海路西侧、老通扬运河北侧,70,挂牌出让,,752,,2016,2016年4月,2016年4月29日,5445,1.1,5989.5,宋元东,,,,,,,,,,,,,,2016年12月19日,2018年12月18日
3534,其他普通商品住房用地,泰州市,兴化市,张明雪,兴化市大垛镇从六村、公园路南侧,70,挂牌出让,,151,,2016,2016年4月,2016年4月29日,1207.2,1.97,2378.184,张明雪,,,,,,,,,,,,,,2016年10月19日,2017年10月19日
3535,经济适用住房用地,泰州市,兴化市,张万村农民新区安置房,兴化市戴南镇张万村,,划拨,,0,,2016,2016年4月,2016年4月29日,30634.6,1.19,36455.174,兴化市东南城市建设投资有限公司,,,,,,,,,,,,,,2016年10月19日,2018年10月19日
3536,经济适用住房用地,泰州市,兴化市,茅山镇西河雅苑安置房项目,兴化市茅山镇茅山西村外环路东侧,,划拨,,0,,2016,2016年4月,2016年4月29日,29188.7,1.7,49620.79,兴化市茅山镇人民政府,,,,,,,,,,,,,,2016年10月19日,2018年10月19日
3537,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区二布厂路南侧、河南大街西侧,70,挂牌出让,,4712,,2016,2016年4月,2016年4月28日,18478,2.1,38803.8,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3538,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区花园路南侧、河南大街西侧,70,挂牌出让,,14008,,2016,2016年4月,2016年4月28日,51880,2.1,108948,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3539,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区花园路南侧、河南大街东侧,70,挂牌出让,,11265,,2016,2016年4月,2016年4月28日,42191,2.1,88601.1,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3540,经济适用住房用地,泰州市,泰州市本级,军甫安置小区,泰州医药高新区寺巷镇寺巷村境内,,划拨,,0,,2016,2016年4月,2016年4月26日,51338,1.3,66739.4,泰州市新泰建设发展有限公司,,,,,,,,,,,,,,2008年3月1日,2009年1月31日
3542,经济适用住房用地,泰州市,兴化市,锦绣南苑安置房,兴化市戴南镇团结路北侧,,划拨,,0,,2016,2016年4月,2016年4月22日,9472,1.43,13544.96,兴化市戴南镇东南镇建设投资有限公司,,,,,,,,,,,,,,2016年10月12日,2018年10月12日
